KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,sample_time_continuous_caster,count
1,0,64,1,1,1,1,9:30:47,6
1,0,64,1,1,1,1,3:33:23,6
1,0,64,1,1,1,1,4:58:40,6
1,0,64,1,1,1,1,4:11:22,6
1,0,64,1,1,1,1,3:44:23,6
1,0,64,1,1,1,1,7:13:05,6
1,0,64,1,1,1,1,10:16:25,6
1,0,64,1,1,1,1,23:20:31,6
1,0,64,1,1,1,1,0:08:43,6
1,0,64,1,1,1,1,8:42:37,6
1,0,64,1,1,1,1,10:08:14,6
1,0,64,1,1,1,1,10:06:04,6
1,0,64,1,1,1,1,11:11:02,6
1,0,64,1,1,1,1,15:23:45,6
1,0,64,1,1,1,1,13:39:18,6
1,0,64,1,1,1,1,9:11:13,6
1,0,64,1,1,1,1,12:01:51,6
1,0,64,1,1,1,1,17:07:01,6
1,0,64,1,1,1,1,18:04:03,6
1,0,64,1,1,1,1,18:56:16,6
1,0,64,1,1,1,1,16:09:42,6
1,0,64,1,1,1,1,14:29:16,6
1,0,64,1,1,1,1,12:39:28,6
1,0,64,1,1,1,1,8:22:13,6
1,0,64,1,1,1,1,16:31:15,5
1,0,64,1,1,1,1,18:58:03,5
1,0,64,1,1,1,1,16:50:38,5
1,0,64,1,1,1,1,18:19:49,5
1,0,64,1,1,1,1,18:41:51,5
1,0,64,1,1,1,1,13:34:18,5
1,0,64,1,1,1,1,12:39:01,5
1,0,64,1,1,1,1,4:08:56,5
1,0,64,1,1,1,1,21:19:27,5
1,0,64,1,1,1,1,19:43:29,5
1,0,64,1,1,1,1,16:12:31,5
1,0,64,1,1,1,1,2:39:58,5
1,0,64,1,1,1,1,14:48:50,5
1,0,64,1,1,1,1,4:53:43,5
1,0,64,1,1,1,1,14:03:18,5
1,0,64,1,1,1,1,21:59:56,5
1,0,64,1,1,1,1,20:36:13,5
1,0,64,1,1,1,1,3:30:38,5
1,0,64,1,1,1,1,9:43:17,5
1,0,64,1,1,1,1,12:32:58,5
1,0,64,1,1,1,1,13:04:34,5
1,0,64,1,1,1,1,11:44:18,5
1,0,64,1,1,1,1,14:43:15,5
1,0,64,1,1,1,1,17:33:43,5
1,0,64,1,1,1,1,16:07:39,5
1,0,64,1,1,1,1,13:58:24,5
1,0,64,1,1,1,1,15:27:56,5
1,0,64,1,1,1,1,11:04:53,5
1,0,64,1,1,1,1,16:55:24,5
1,0,64,1,1,1,1,18:20:50,5
1,0,64,1,1,1,1,10:19:15,5
1,0,64,1,1,1,1,6:38:42,5
1,0,64,1,1,1,1,22:02:48,5
1,0,64,1,1,1,1,21:17:05,5
1,0,64,1,1,1,1,5:48:06,5
1,0,64,1,1,1,1,8:04:07,5
1,0,64,1,1,1,1,7:12:02,5
1,0,64,1,1,1,1,9:34:34,5
1,0,64,1,1,1,1,8:48:46,5
1,0,64,1,1,1,1,5:12:21,5
1,0,64,1,1,1,1,10:22:41,5
1,0,64,1,1,1,1,11:00:54,5
1,0,64,1,1,1,1,0:06:11,5
1,0,64,1,1,1,1,23:27:07,5
1,0,64,1,1,1,1,7:01:52,5
1,0,64,2,1,1,1,23:49:28,12
1,0,64,2,1,1,1,18:30:26,8
1,0,64,2,1,1,1,20:34:31,6
1,0,64,2,1,1,1,14:38:49,6
1,0,64,2,1,1,1,13:04:33,6
1,0,64,2,1,1,1,17:04:17,6
1,0,64,2,1,1,1,22:25:00,6
1,0,64,2,1,1,1,16:17:58,6
1,0,64,2,1,1,1,19:38:48,6
1,0,64,2,1,1,1,18:52:17,6
1,0,64,2,1,1,1,21:32:57,6
1,0,64,2,1,1,1,17:59:27,6
1,0,64,2,1,1,1,19:46:55,6
1,0,64,2,1,1,1,8:58:45,5
1,0,64,2,1,1,1,12:06:50,5
1,0,65,2,1,1,1,11:02:59,6
1,0,65,2,1,1,1,10:16:53,6
1,0,66,2,-1,1,-1,3:30:45,6
1,0,67,2,-1,1,-1,5:19:04,6
1,0,68,2,-1,-1,-1,2:39:26,6
1,0,69,2,-1,1,-1,4:26:27,6
1,0,70,2,-1,1,-1,6:17:51,6
1,0,72,2,1,1,-1,8:45:37,2
1,0,72,2,1,1,1,8:45:37,5
1,0,73,1,1,-1,1,7:41:29,2
1,0,73,1,1,1,1,7:41:29,5
1,0,74,1,1,1,1,5:42:36,7
1,0,74,1,1,1,1,16:30:46,5
1,0,74,1,1,1,1,15:47:43,5
1,0,83,1,1,-1,1,18:51:07,2
1,0,83,1,1,1,1,18:51:07,4
1,0,84,1,1,1,1,22:40:06,6
1,0,85,1,1,1,1,20:10:29,6
1,0,85,1,1,1,1,19:34:30,6
1,0,86,1,1,1,1,18:14:18,6
1,0,87,1,1,1,1,17:30:34,6
1,0,88,1,1,-1,-1,4:05:21,4
1,0,88,1,1,-1,1,4:05:21,2
1,0,89,1,1,1,1,7:19:21,6
1,0,89,1,1,1,1,7:56:16,6
1,0,89,1,1,1,1,8:31:58,6
1,0,90,1,1,1,1,9:09:33,6
1,0,91,1,1,1,1,9:53:04,6
1,0,92,1,1,1,1,10:33:28,6
1,0,93,1,1,1,1,9:33:44,10
1,0,93,1,1,1,1,8:56:18,10
1,0,93,1,1,1,1,10:19:10,10
1,0,93,1,1,1,1,11:01:52,10
1,0,93,1,1,1,1,8:08:15,10
1,0,93,1,1,1,1,7:15:22,10
1,0,93,1,1,1,1,0:11:48,9
1,0,93,1,1,1,1,23:32:35,9
1,0,93,1,1,1,1,22:46:38,9
1,0,93,1,1,1,1,21:28:57,9
1,0,93,1,1,1,1,22:08:58,9
1,0,93,1,1,1,1,15:06:40,9
1,0,93,1,1,1,1,14:21:40,9
1,0,93,1,1,1,1,13:38:16,9
1,0,93,1,1,1,1,12:51:55,9
1,0,93,1,1,1,1,11:27:23,9
1,0,93,1,1,1,1,10:40:44,9
1,0,93,1,1,1,1,9:55:33,9
1,0,93,1,1,1,1,9:17:33,9
1,0,93,1,1,1,1,8:34:01,9
1,0,93,1,1,1,1,7:49:53,9
1,0,93,1,1,1,1,6:24:24,9
1,0,93,1,1,1,1,5:43:08,9
1,0,93,1,1,1,1,5:02:03,9
1,0,93,1,1,1,1,4:17:59,9
1,0,93,1,1,1,1,3:36:07,9
1,0,93,1,1,1,1,12:12:41,9
1,0,93,1,1,1,1,6:17:48,7
1,0,93,1,1,1,1,5:40:40,7
1,0,93,1,1,1,1,4:27:05,7
1,0,93,1,1,1,1,3:46:52,7
1,0,93,1,1,1,1,2:24:05,7
1,0,93,1,1,1,1,1:39:44,7
1,0,93,1,1,1,1,1:03:02,7
1,0,93,1,1,1,1,3:08:54,7
1,0,93,1,1,1,1,19:17:29,7
1,0,93,1,1,1,1,11:58:20,6
1,0,93,1,1,1,1,0:53:21,6
1,0,93,1,1,1,1,5:43:37,5
1,0,93,1,1,1,1,6:26:14,5
1,0,93,1,1,1,1,7:13:34,5
1,0,93,1,1,1,1,7:44:56,5
1,0,93,1,1,1,1,8:39:32,5
1,0,93,1,1,1,1,9:17:38,5
1,0,94,1,1,1,1,12:40:25,6
1,0,95,2,1,1,1,14:04:37,6
1,0,96,1,1,-1,1,11:13:39,1
1,0,96,1,1,1,1,11:13:39,5
1,0,97,1,1,1,1,20:51:36,8
1,0,98,2,1,1,1,21:44:02,8
1,0,98,2,1,1,1,22:26:42,8
1,0,98,2,1,1,1,23:07:25,8
1,0,98,2,1,1,1,23:33:55,8
1,0,98,2,1,1,1,0:36:12,8
1,0,98,2,1,1,1,14:22:24,7
1,0,98,2,1,1,1,15:03:32,7
1,0,98,2,1,1,1,15:48:43,7
1,0,98,2,1,1,1,17:12:59,7
1,0,98,2,1,1,1,2:43:43,6
1,0,98,2,1,1,1,1:15:41,6
1,0,98,2,1,1,1,21:32:25,6
1,0,98,2,1,1,1,20:51:22,6
1,0,98,2,1,1,1,19:29:19,5
1,0,98,2,1,1,1,20:02:03,5
1,0,99,2,1,-1,-1,5:30:28,7
1,0,99,2,1,-1,1,5:30:28,1
1,0,100,1,1,-1,-1,4:07:25,7
1,0,100,1,1,-1,1,4:07:25,1
1,0,101,1,1,1,1,2:00:22,6
1,0,101,1,1,1,1,0:39:12,6
1,0,101,1,1,1,1,1:23:28,6
1,0,102,2,1,1,1,17:00:07,5
1,0,103,2,1,1,1,7:24:39,5
1,0,104,2,1,-1,1,2:04:02,1
1,0,104,2,1,1,1,2:04:02,4
1,0,105,2,1,-1,-1,19:16:16,3
1,0,105,2,1,-1,1,19:16:16,2
1,0,106,2,-1,-1,-1,0:19:54,5
1,0,107,1,1,-1,-1,12:34:20,5
1,0,108,2,1,-1,1,1:16:46,2
1,0,108,2,1,1,1,1:16:46,3
1,0,109,1,1,1,-1,15:28:38,2
1,0,109,1,1,1,1,16:58:35,3
1,0,109,1,1,1,1,16:56:17,3
1,0,109,1,1,1,1,13:20:23,3
1,0,109,1,1,1,1,14:07:47,3
1,0,109,1,1,1,1,14:45:09,3
1,0,109,1,1,1,1,15:28:38,1
1,0,110,1,1,1,1,18:31:12,3
1,0,110,1,1,1,1,12:37:12,3
1,0,110,1,1,1,1,11:46:33,3
1,0,110,1,1,1,1,10:33:03,3
1,0,110,1,1,1,1,19:08:11,3
1,0,111,1,1,1,1,19:08:11,3
1,0,111,1,1,1,1,10:33:03,3
1,0,111,1,1,1,1,11:46:33,3
1,0,111,1,1,1,1,12:37:12,3
1,0,111,1,1,1,1,18:31:12,3
1,0,112,1,1,1,-1,15:28:38,3
1,0,112,1,1,1,1,13:20:23,3
1,0,112,1,1,1,1,14:07:47,3
1,0,112,1,1,1,1,14:45:09,3
1,0,112,1,1,1,1,16:56:17,3
1,0,112,1,1,1,1,16:58:35,3
1,0,113,1,1,1,1,1:46:37,5
1,0,113,1,1,1,1,2:26:32,5
1,0,113,1,1,1,1,5:20:33,5
1,0,113,1,1,1,1,6:03:33,5
1,0,113,1,1,1,1,6:45:43,5
1,0,113,1,1,1,1,7:25:44,5
1,0,113,1,1,1,1,8:02:10,5
1,0,113,1,1,1,1,8:45:20,5
1,0,113,1,1,1,1,9:28:27,5
1,0,113,1,1,1,1,10:52:50,5
1,0,113,1,1,1,1,11:31:24,5
1,0,113,1,1,1,1,22:04:49,3
1,0,113,1,1,1,1,22:47:26,3
1,0,113,1,1,1,1,23:30:37,3
1,0,114,1,1,1,1,23:30:37,3
1,0,114,1,1,1,1,22:04:49,3
1,0,115,2,1,1,-1,8:14:42,9
1,0,115,2,1,1,-1,9:43:27,8
1,0,115,2,1,1,-1,10:22:47,7
1,0,115,2,1,1,-1,7:26:13,3
1,0,115,2,1,1,-1,8:53:35,2
1,0,115,2,1,1,1,8:53:35,7
1,0,115,2,1,1,1,7:26:13,6
1,0,115,2,1,1,1,10:22:47,2
1,0,115,2,1,1,1,9:43:27,1
1,0,116,1,1,1,1,15:06:54,9
1,0,116,1,1,1,1,11:01:52,9
1,0,116,1,1,1,1,14:24:01,9
1,0,116,1,1,1,1,12:23:41,9
1,0,116,1,1,1,1,11:50:32,9
1,0,117,1,1,1,1,19:27:09,9
1,0,118,1,1,1,1,18:44:56,9
1,0,118,1,1,1,1,13:44:56,9
1,0,119,1,1,1,1,17:56:06,9
1,0,120,1,1,1,1,17:19:05,9
1,0,121,1,1,1,1,16:31:13,9
1,0,122,1,1,1,1,15:46:00,9
1,0,123,1,1,1,1,13:09:26,9
1,0,124,2,1,1,1,6:33:06,6
1,0,125,2,1,1,1,4:06:50,6
1,0,125,2,1,1,1,3:24:30,6
1,0,126,1,1,1,1,9:54:55,6
1,0,126,1,1,1,1,9:15:02,6
1,0,127,1,1,1,1,1:01:49,5
1,0,128,1,1,1,1,3:13:26,5
1,0,129,1,1,-1,-1,3:55:39,5
1,0,130,1,-1,-1,-1,6:25:01,1
1,0,130,1,1,-1,-1,6:25:01,4
1,0,131,1,1,1,1,10:10:38,5
1,0,132,1,1,1,1,18:37:00,5
1,0,133,1,1,1,1,14:25:20,5
1,0,135,1,1,-1,-1,17:22:00,5
1,0,136,1,1,1,1,13:49:37,5
1,0,137,1,1,1,1,8:45:20,1
1,0,137,1,1,1,1,9:28:27,1
1,0,137,1,1,1,1,8:02:10,1
1,0,137,1,1,1,1,6:45:43,1
1,0,137,1,1,1,1,6:03:33,1
1,0,137,1,1,1,1,5:20:33,1
1,0,137,1,1,1,1,1:46:37,1
1,0,137,1,1,1,1,11:31:24,1
1,0,137,1,1,1,1,10:52:50,1
1,0,138,1,1,1,1,6:56:47,5
1,0,139,2,1,-1,1,7:36:51,4
1,0,139,2,1,1,1,7:36:51,1
1,0,140,1,1,-1,-1,17:27:21,1
1,0,140,1,1,1,-1,17:27:21,4
1,0,141,1,1,1,1,6:20:04,5
1,0,142,1,1,1,1,23:28:38,5
1,0,143,1,1,1,1,18:53:22,5
1,0,144,1,1,1,1,20:06:31,5
1,0,145,1,1,-1,-1,22:07:40,5
1,0,146,1,1,-1,-1,2:59:24,3
1,0,146,1,1,-1,1,2:59:24,2
1,0,147,2,1,1,1,11:24:52,5
1,0,147,2,1,1,1,12:17:06,5
1,0,147,2,1,1,1,12:52:15,5
1,0,147,2,1,1,1,13:30:55,5
1,0,147,2,1,1,1,14:47:24,5
1,0,147,2,1,1,1,15:25:13,5
1,0,148,2,1,1,1,12:52:15,1
1,0,148,2,1,1,1,11:24:52,1
1,0,148,2,1,1,1,12:17:06,1
1,0,148,2,1,1,1,13:30:55,1
1,0,148,2,1,1,1,14:47:24,1
1,0,148,2,1,1,1,15:25:13,1
1,0,149,2,1,1,1,14:14:01,5
1,0,150,2,1,-1,-1,16:04:18,5
1,0,162,1,1,1,1,0:26:59,10
1,0,162,1,1,1,1,23:47:33,10
1,0,162,1,1,1,1,19:36:39,6
1,0,162,1,1,1,1,16:47:19,6
1,0,162,1,1,1,1,16:14:06,6
1,0,163,1,1,1,1,6:37:39,5
1,0,164,2,1,1,1,5:18:56,5
1,0,165,1,1,1,1,1:17:39,5
1,0,166,1,1,1,1,18:10:54,5
1,0,167,1,1,-1,1,21:42:12,5
1,0,168,1,1,1,1,14:40:24,5
1,0,169,1,1,1,1,15:22:32,5
1,0,170,1,1,1,1,11:16:39,6
1,0,170,1,1,1,1,7:35:03,6
1,0,171,1,1,-1,-1,13:25:34,2
1,0,171,1,1,-1,1,13:25:34,3
1,0,172,1,1,-1,1,21:30:56,1
1,0,172,1,1,1,1,22:07:20,6
1,0,172,1,1,1,1,21:30:56,5
1,0,173,1,1,1,1,23:01:44,5
1,0,174,2,1,-1,1,23:36:32,5
1,0,175,1,1,-1,1,19:09:20,1
1,0,175,1,1,1,1,19:09:20,4
1,0,176,1,1,1,1,12:04:28,5
1,0,177,1,1,1,1,10:26:47,5
1,0,178,1,1,1,1,8:54:58,5
1,0,179,2,1,-1,1,14:52:02,5
1,0,180,1,1,-1,-1,6:59:06,5
1,0,181,1,1,1,1,3:08:27,12
1,0,182,1,1,1,1,16:56:16,12
1,0,183,1,1,1,1,4:30:23,12
1,0,184,1,1,1,1,2:25:42,12
1,0,185,1,1,1,1,6:28:17,12
1,0,186,1,1,1,1,8:34:27,12
1,0,187,1,1,1,-1,15:41:12,12
1,0,188,1,1,1,1,13:05:27,12
1,0,189,1,1,-1,-1,12:21:29,1
1,0,189,1,1,-1,1,12:21:29,11
1,0,190,1,1,-1,1,22:43:59,5
1,0,191,1,1,1,1,23:27:38,5
1,0,191,1,1,1,1,0:09:56,5
1,0,191,1,1,1,1,5:37:43,5
1,0,191,1,1,1,1,6:20:29,5
1,0,191,1,1,1,1,8:27:59,5
1,0,191,1,1,1,1,9:55:05,5
1,0,191,1,1,1,1,11:13:44,5
1,0,191,1,1,1,1,11:59:07,5
1,0,191,1,1,1,1,9:08:02,5
1,0,191,1,1,1,1,10:35:21,5
1,0,191,1,1,1,1,2:25:02,5
1,0,191,1,1,1,1,1:41:17,5
1,0,191,1,1,1,1,0:57:53,5
1,0,191,1,1,1,1,6:03:48,5
1,0,191,1,1,1,1,6:39:44,5
1,0,191,1,1,1,1,7:26:38,5
1,0,192,2,1,-1,1,7:05:21,2
1,0,192,2,1,1,1,7:48:02,5
1,0,192,2,1,1,1,7:05:21,3
1,0,193,1,1,-1,1,1:56:19,5
1,0,194,1,1,1,1,1:13:31,5
1,0,195,1,1,-1,1,15:29:51,4
1,0,195,1,1,1,1,15:29:51,1
1,0,196,1,1,1,1,5:16:03,5
1,0,197,1,1,1,1,4:32:46,5
1,0,198,2,1,-1,1,3:10:31,5
1,0,199,2,1,1,1,19:53:29,5
1,0,199,2,1,1,1,20:39:23,5
1,0,200,2,1,1,1,22:00:01,5
1,0,201,2,1,1,1,23:28:01,5
1,0,201,2,1,1,1,0:12:08,5
1,0,201,2,1,1,1,22:46:03,5
1,0,201,2,1,1,1,0:56:53,5
1,0,202,2,1,1,1,22:24:46,5
1,0,203,1,1,-1,1,8:06:38,1
1,0,203,1,1,1,1,8:06:38,4
1,0,204,2,1,-1,1,19:10:17,5
1,0,208,2,1,1,1,0:17:37,5
1,0,208,2,1,1,1,22:31:29,5
1,0,208,2,1,1,1,20:58:41,5
1,0,208,2,1,1,1,23:24:49,5
1,0,208,2,1,1,1,1:03:17,5
1,0,208,2,1,1,1,4:17:38,5
1,0,208,2,1,1,1,3:29:13,5
1,0,211,2,1,-1,-1,21:43:26,1
1,0,211,2,1,-1,1,21:43:26,4
1,0,213,2,1,-1,1,1:39:54,5
1,0,216,2,1,1,1,14:58:11,5
1,0,216,2,1,1,1,13:58:19,5
1,0,216,2,1,1,1,15:30:34,5
1,0,216,2,1,1,1,19:45:03,5
1,0,216,2,1,1,1,20:26:21,5
1,0,216,2,1,1,1,16:21:31,5
1,0,216,2,1,1,1,17:09:24,5
1,0,216,2,1,1,1,18:01:21,5
1,0,216,2,1,1,1,18:53:12,5
1,0,217,2,-1,-1,-1,13:03:20,4
1,0,217,2,-1,-1,1,13:03:20,1
1,0,218,2,1,1,1,1:42:50,5
1,0,219,1,1,-1,1,22:44:29,5
1,0,220,2,1,1,1,2:47:46,5
1,0,221,2,1,-1,1,12:12:01,11
1,0,223,2,1,-1,-1,3:42:11,11
1,0,224,2,1,1,-1,12:59:17,11
1,0,227,1,1,1,1,19:50:26,12
1,0,228,1,1,1,1,20:39:19,12
1,0,229,1,1,1,1,7:32:16,12
1,0,229,1,1,1,1,6:43:31,12
1,0,229,1,1,1,1,5:48:22,12
1,0,229,1,1,1,1,4:58:47,12
1,0,230,1,1,1,1,4:07:17,12
1,0,231,1,1,1,1,14:23:17,12
1,0,232,2,1,1,1,3:14:30,12
1,0,233,2,1,1,1,2:22:57,12
1,0,234,2,1,1,1,13:51:06,6
1,0,235,2,1,-1,1,7:52:17,6
1,0,236,1,1,1,1,6:26:09,6
1,0,236,1,1,1,1,11:40:40,6
1,0,236,1,1,1,1,12:25:48,6
1,0,237,1,1,1,1,5:44:16,6
1,0,238,2,1,1,1,15:31:57,6
1,0,239,2,1,-1,-1,2:14:20,6
1,0,240,1,1,-1,1,11:00:38,6
1,0,242,2,-1,1,-1,9:40:05,12
1,0,243,2,-1,1,-1,8:53:13,12
1,0,244,1,1,1,1,3:46:19,12
1,0,245,1,1,1,1,6:49:52,12
1,0,246,2,1,1,-1,7:33:59,12
1,0,249,1,1,1,1,23:43:02,13
1,0,253,1,-1,1,1,22:53:37,1
1,0,253,1,1,1,1,22:53:37,12
1,0,254,1,1,1,1,0:36:49,7
1,0,255,1,1,1,1,2:18:57,7
1,0,256,2,1,1,1,1:28:56,7
1,0,257,1,1,1,1,20:15:42,7
1,0,258,2,1,1,1,21:36:19,7
1,0,259,1,1,1,1,20:52:50,7
1,0,260,1,1,1,1,6:54:53,13
1,0,261,1,1,1,1,7:37:09,13
1,0,262,1,1,1,1,9:43:02,13
1,0,263,1,1,1,1,11:17:22,13
1,0,263,1,1,1,1,12:03:10,13
1,0,263,1,1,1,1,10:28:19,13
1,0,263,1,1,1,1,8:57:40,13
1,0,263,2,1,1,1,12:50:15,13
1,0,264,1,1,1,1,6:08:33,13
1,0,266,1,1,1,1,8:10:44,13
1,0,275,1,1,1,1,20:49:32,13
1,0,275,1,1,1,1,20:04:24,13
1,0,275,1,1,1,1,19:25:24,13
1,0,277,1,1,1,1,18:36:58,13
1,0,278,1,1,1,1,17:48:17,13
1,0,279,1,1,1,1,2:04:28,7
1,0,280,1,1,-1,1,23:14:49,7
1,0,281,1,1,1,1,15:11:20,7
1,0,283,2,1,-1,1,3:43:31,7
1,0,284,2,1,-1,1,7:22:26,7
1,0,285,1,1,-1,1,8:48:30,7
1,0,286,1,1,1,1,19:46:03,7
1,0,286,1,1,1,1,0:24:07,7
1,0,286,1,1,1,1,23:36:27,7
1,0,286,1,1,1,1,20:34:18,7
1,0,286,1,1,1,1,22:02:18,7
1,0,286,1,1,1,1,19:05:28,7
1,0,286,1,1,1,1,22:47:54,7
1,0,286,1,1,1,1,21:16:15,7
1,0,287,1,1,1,1,19:37:52,8
1,0,288,2,1,1,1,15:00:11,8
1,0,288,2,1,1,1,18:03:51,8
1,0,288,2,1,1,1,12:42:26,8
1,0,288,2,1,1,1,14:19:44,8
1,0,288,2,1,1,1,16:35:19,6
1,0,288,2,1,1,1,11:49:04,6
1,0,289,2,-1,-1,-1,10:49:57,6
1,0,290,2,-1,-1,-1,6:39:21,4
1,0,290,2,-1,1,-1,6:39:21,1
1,0,290,2,-1,1,1,6:39:21,2
1,0,290,2,1,1,1,4:16:21,8
1,0,290,2,1,1,1,2:25:35,8
1,0,290,2,1,1,1,5:56:54,8
1,0,290,2,1,1,1,3:25:29,8
1,0,290,2,1,1,1,2:03:26,8
1,0,290,2,1,1,1,6:39:21,1
1,0,291,1,1,-1,1,21:48:55,8
1,0,292,2,1,1,1,18:40:15,8
1,0,293,2,1,1,1,17:19:36,8
1,0,294,2,-1,-1,-1,7:29:10,8
1,0,295,1,1,1,1,12:56:12,9
1,0,295,1,1,1,1,9:57:20,9
1,0,295,1,1,1,1,12:57:44,9
1,0,295,1,1,1,1,9:08:59,9
1,0,295,1,1,1,1,1:36:57,9
1,0,295,1,1,1,1,12:52:59,9
1,0,295,1,1,1,1,15:07:24,9
1,0,295,1,1,1,1,13:44:06,9
1,0,295,1,1,1,1,10:37:43,9
1,0,295,1,1,1,1,1:09:55,9
1,0,295,1,1,1,1,0:03:47,8
1,0,296,2,1,1,1,15:46:12,8
1,0,297,2,-1,-1,-1,13:30:14,8
1,0,298,2,-1,1,1,10:34:46,4
1,0,298,2,1,1,1,10:34:46,2
1,0,299,1,1,1,1,20:15:21,8
1,0,300,2,1,1,1,5:08:23,8
1,0,301,1,1,1,1,20:58:10,8
1,0,302,1,1,1,1,1:05:55,8
1,0,303,1,1,1,1,18:42:32,9
1,0,304,1,1,1,1,19:29:40,9
1,0,304,1,1,1,1,20:06:06,9
1,0,304,1,1,1,1,21:45:14,9
1,0,304,1,1,1,1,23:02:07,9
1,0,305,1,1,1,1,19:34:09,9
1,0,306,1,1,-1,1,8:23:03,9
1,0,307,2,1,1,-1,15:48:22,8
1,0,307,2,1,1,1,15:48:22,1
1,0,308,1,1,1,1,22:16:39,9
1,0,309,1,1,1,1,14:20:50,9
1,0,317,1,1,1,1,19:54:18,7
1,0,317,1,1,1,1,20:26:46,7
1,0,318,1,1,-1,1,2:47:31,3
1,0,318,1,1,1,1,2:47:31,4
1,0,319,1,1,1,1,9:30:43,7
1,0,320,1,1,1,1,11:58:53,7
1,0,320,1,1,1,1,13:22:20,7
1,0,320,1,1,1,1,14:55:40,7
1,0,321,1,1,1,1,3:31:25,7
1,0,322,1,1,1,1,12:39:39,7
1,0,323,1,1,1,1,15:36:43,7
1,0,324,1,1,1,1,17:44:09,7
1,0,325,1,1,1,1,14:07:32,7
1,0,326,2,1,1,1,10:16:39,7
1,0,327,1,1,1,1,2:51:25,8
1,0,328,1,1,1,1,2:09:03,8
1,0,329,1,1,1,-1,1:20:19,8
1,0,330,1,1,1,1,7:59:38,8
1,0,331,1,1,1,1,8:30:24,8
1,0,331,1,1,1,1,12:34:46,8
1,0,331,1,1,1,1,9:50:23,8
1,0,331,1,1,1,1,9:10:38,8
