RUL_class,time_temperature_measurement1,count
Critical,17:14:00,1
Critical,16:12:00,1
Critical,12:21:00,1
Critical,13:51:00,1
Critical,11:38:00,1
Critical,1:35:00,1
Critical,16:11:00,1
Critical,17:27:00,1
Critical,18:29:00,1
Critical,14:34:00,1
Critical,19:16:00,1
Critical,12:38:00,1
Critical,14:45:00,1
Critical,9:48:00,1
Critical,11:58:00,1
Critical,10:39:00,1
Critical,9:52:00,1
Critical,8:17:00,1
Critical,7:31:00,1
Critical,21:49:00,1
Critical,21:46:00,1
Critical,13:27:00,1
Critical,11:53:00,1
Critical,11:07:00,1
Critical,13:40:00,1
Critical,1:38:00,1
Critical,21:07:00,1
Critical,14:20:00,1
Critical,11:00:00,1
Critical,18:59:00,1
Critical,9:40:00,1
Critical,15:03:00,1
Critical,20:24:00,1
Critical,4:30:59,1
Critical,0:58:00,1
Critical,16:45:00,1
Critical,16:48:00,1
Critical,20:01:00,1
Critical,20:48:00,1
Critical,22:21:00,1
Critical,23:06:00,1
Critical,11:37:00,1
Critical,15:27:00,1
Critical,14:40:00,1
Critical,21:17:00,1
Critical,15:44:00,1
Critical,12:46:00,1
Critical,18:57:00,1
Critical,16:13:00,1
Critical,14:14:00,1
Critical,17:33:00,1
Critical,6:04:00,1
Critical,18:52:00,1
Critical,10:23:00,1
Critical,4:37:00,1
Critical,3:53:00,1
Critical,2:14:00,1
Critical,3:08:00,1
Critical,23:30:00,1
Critical,13:15:00,1
Critical,6:46:00,1
Critical,5:19:00,1
Critical,6:02:00,1
Low,19:40:00,37
Low,18:55:00,32
Low,21:10:00,28
Low,6:25:00,27
Low,21:55:00,27
Low,15:40:00,27
Low,22:40:00,26
Low,23:25:00,26
Low,4:10:00,25
Low,5:45:00,25
Low,17:50:00,24
Low,17:15:00,23
Low,2:00:00,23
Low,7:00:00,23
Low,17:40:00,23
Low,16:40:00,22
Low,7:58:00,21
Low,15:25:00,21
Low,21:22:00,20
Low,20:25:00,20
Low,8:00:00,19
Low,2:40:00,18
Low,4:55:00,18
Low,22:30:00,18
Low,19:20:00,18
Low,1:45:00,18
Low,5:00:00,18
Low,3:10:00,18
Low,23:40:00,18
Low,3:40:00,18
Low,12:00:00,18
Low,12:10:00,18
Low,23:00:00,17
Low,22:17:00,17
Low,4:51:00,17
Low,21:30:00,17
Low,18:00:00,17
Low,18:10:00,17
Low,2:55:00,17
Low,1:16:00,16
Low,9:32:00,16
Low,3:55:00,16
Low,22:00:00,16
Low,14:05:00,16
Low,1:25:00,16
Low,0:35:00,16
Low,20:05:00,16
Low,16:50:00,16
Low,18:15:00,16
Low,22:05:00,16
Low,6:20:00,16
Low,20:23:00,16
Low,8:20:00,16
Low,3:30:00,15
Low,17:26:00,15
Low,18:45:00,15
Low,22:27:00,15
Low,1:58:00,15
Low,20:10:00,15
Low,15:10:00,15
Low,4:40:00,15
Low,20:50:00,14
Low,22:55:00,14
Low,9:00:00,14
Low,12:54:00,14
Low,2:15:00,14
Low,0:00:00,14
Low,1:40:00,14
Low,5:40:00,14
Low,11:45:00,14
Low,0:56:00,14
Low,2:45:00,14
Low,14:35:00,14
Low,23:35:00,14
Low,12:30:00,14
Low,10:30:00,14
Low,19:54:00,14
Low,20:38:00,14
Low,13:40:00,14
Low,16:45:00,14
Low,5:55:00,13
Low,9:35:00,13
Low,10:25:00,13
Low,18:35:00,13
Low,21:53:00,13
Low,7:05:00,13
Low,2:18:00,13
Low,19:55:00,13
Low,13:10:00,13
Low,17:30:00,13
Low,8:43:00,13
Low,13:21:00,13
Low,19:10:00,13
Low,7:20:00,13
Low,4:20:00,13
Low,7:12:00,13
Low,15:55:00,13
Low,6:30:00,13
Low,19:39:00,13
Low,3:00:00,13
Low,6:05:00,13
Low,12:55:00,13
Low,7:45:00,13
Low,1:44:00,12
Low,3:19:00,12
Low,22:41:00,12
Low,20:15:00,12
Low,4:04:00,12
Low,21:09:00,12
Low,10:31:00,12
Low,16:19:00,12
Low,2:25:00,12
Low,17:07:00,12
Low,20:40:00,12
Low,22:45:00,12
Low,0:10:00,12
Low,3:22:00,12
Low,0:11:00,12
Low,23:38:00,12
Low,22:49:00,12
Low,14:40:00,12
Low,9:22:00,12
Low,19:30:00,12
Low,10:19:00,12
Low,7:35:00,12
Low,6:37:00,11
Low,12:36:00,11
Low,18:08:00,11
Low,19:38:00,11
Low,0:55:00,11
Low,3:24:00,11
Low,0:48:00,11
Low,2:30:00,11
Low,23:45:00,11
Low,10:00:00,11
Low,0:15:00,11
Low,10:15:00,11
Low,14:55:00,11
Low,16:30:00,11
Low,8:45:00,11
Low,13:25:00,11
Low,1:32:00,11
Low,0:41:00,11
Low,17:45:00,11
Low,15:00:00,11
Low,17:25:00,11
Low,12:35:00,11
Low,15:56:00,11
Low,12:15:00,11
Low,14:25:00,11
Low,8:25:00,11
Low,16:25:00,11
Low,2:38:00,11
Low,1:10:00,10
Low,22:15:00,10
Low,5:38:00,10
Low,2:31:00,10
Low,8:50:00,10
Low,11:49:00,10
Low,23:02:00,10
Low,10:01:00,10
Low,9:20:00,10
Low,20:55:00,10
Low,0:31:00,10
Low,18:20:00,10
Low,23:27:00,10
Low,1:04:00,10
Low,18:50:00,10
Low,6:06:00,10
Low,7:30:00,10
Low,4:45:00,10
Low,23:15:00,10
Low,23:48:00,10
Low,7:40:00,10
Low,19:27:00,10
Low,16:20:00,10
Low,15:35:00,10
Low,2:10:00,10
Low,16:05:00,10
Low,7:03:00,10
Low,19:25:00,10
Low,9:50:00,10
Low,11:40:00,10
Low,18:40:00,10
Low,23:10:00,10
Low,6:29:00,10
Low,18:25:00,10
Low,22:07:00,10
Low,5:05:00,10
Low,11:22:00,10
Low,11:15:00,10
Low,9:30:00,10
Low,0:45:00,10
Low,16:00:00,10
Low,22:54:00,10
Low,19:32:00,10
Low,9:13:00,10
Low,4:15:00,9
Low,21:33:00,9
Low,16:29:00,9
Low,14:08:00,9
Low,14:53:00,9
Low,18:49:00,9
Low,11:04:00,9
Low,11:25:00,9
Low,5:13:00,9
Low,10:46:00,9
Low,11:05:00,9
Low,6:40:00,9
Low,10:47:00,9
Low,4:00:00,9
Low,17:55:00,9
Low,20:20:00,9
Low,19:00:00,9
Low,3:03:00,9
Low,23:08:00,9
Low,1:00:00,9
Low,20:45:00,9
Low,17:00:00,9
Low,8:05:00,9
Low,5:41:00,9
Low,4:24:00,9
Low,16:38:00,9
Low,10:55:00,9
Low,15:15:00,9
Low,0:52:00,9
Low,21:48:00,9
Low,19:06:00,9
Low,1:35:00,9
Low,12:40:00,9
Low,14:41:00,9
Low,6:35:00,9
Low,4:06:00,9
Low,8:27:00,9
Low,9:55:00,9
Low,9:05:00,9
Low,0:21:00,9
Low,10:41:00,9
Low,7:46:00,9
Low,5:34:00,9
Low,19:51:00,8
Low,12:45:00,8
Low,17:16:00,8
Low,18:02:00,8
Low,20:37:00,8
Low,8:49:00,8
Low,18:42:00,8
Low,19:02:00,8
Low,18:22:00,8
Low,9:40:00,8
Low,3:51:00,8
Low,14:26:00,8
Low,0:25:00,8
Low,13:00:00,8
Low,15:45:00,8
Low,0:02:00,8
Low,0:40:00,8
Low,20:35:00,8
Low,10:40:00,8
Low,17:08:00,8
Low,21:20:00,8
Low,14:15:00,8
Low,21:05:00,8
Low,7:10:00,8
Low,11:00:00,8
Low,18:30:00,8
Low,13:35:00,8
Low,16:42:00,8
Low,18:11:00,8
Low,11:35:00,8
Low,21:25:00,8
Low,23:18:00,8
Low,17:20:00,8
Low,9:10:00,8
Low,10:10:00,8
Low,19:05:00,8
Low,17:10:00,8
Low,11:55:00,8
Low,14:10:00,8
Low,1:07:00,8
Low,13:30:00,7
Low,8:15:00,7
Low,18:44:00,7
Low,14:50:00,7
Low,18:05:00,7
Low,7:06:00,7
Low,19:43:00,7
Low,12:07:00,7
Low,15:12:00,7
Low,0:07:00,7
Low,15:57:00,7
Low,13:41:00,7
Low,6:22:00,7
Low,8:40:00,7
Low,5:27:00,7
Low,11:27:00,7
Low,15:20:00,7
Low,6:15:00,7
Low,18:03:00,7
Low,21:41:00,7
Low,0:06:00,7
Low,3:25:00,7
Low,3:42:00,7
Low,0:01:00,7
Low,11:06:00,7
Low,22:04:00,7
Low,18:07:00,7
Low,14:54:00,7
Low,7:15:00,7
Low,1:34:00,7
Low,7:54:00,7
Low,3:15:00,7
Low,2:26:00,7
Low,4:03:00,7
Low,3:27:00,7
Low,9:47:00,7
Low,1:50:00,7
Low,8:30:00,7
Low,11:26:00,7
Low,1:53:00,7
Low,13:39:00,7
Low,15:09:00,7
Low,21:13:00,7
Low,6:10:00,7
Low,9:56:00,7
Low,12:05:00,6
Low,8:31:00,6
Low,17:52:00,6
Low,9:43:00,6
Low,3:32:00,6
Low,7:52:00,6
Low,22:08:00,6
Low,2:46:00,6
Low,11:48:00,6
Low,10:18:00,6
Low,11:02:00,6
Low,8:46:00,6
Low,4:56:00,6
Low,7:13:00,6
Low,7:59:00,6
Low,23:46:00,6
Low,16:59:00,6
Low,10:04:00,6
Low,8:38:00,6
Low,0:22:00,6
Low,1:43:00,6
Low,3:09:00,6
Low,4:33:00,6
Low,9:38:00,6
Low,10:35:00,6
Low,9:45:00,6
Low,3:20:00,6
Low,18:41:00,6
Low,23:56:00,6
Low,19:31:00,6
Low,10:05:00,6
Low,6:45:00,6
Low,9:18:00,6
Low,1:20:00,6
Low,12:09:00,6
Low,21:46:00,6
Low,22:25:00,6
Low,13:15:00,6
Low,0:03:00,6
Low,5:58:00,6
Low,3:16:00,6
Low,22:10:00,6
Low,19:59:00,6
Low,22:42:00,6
Low,22:03:00,6
Low,13:50:00,6
Low,7:50:00,6
Low,6:32:00,6
Low,5:49:00,6
Low,5:04:00,6
Low,5:30:00,6
Low,8:39:00,6
Low,13:13:00,6
Low,3:35:00,6
Low,1:17:00,6
Low,2:05:00,6
Low,14:18:00,6
Low,5:35:00,6
Low,18:57:00,6
Low,17:05:00,6
Low,16:55:00,6
Low,11:31:00,6
Low,12:25:00,6
Low,21:00:00,6
Low,12:13:00,6
Low,18:51:00,6
Low,14:24:00,6
Low,0:30:00,6
Low,4:02:00,6
Low,11:11:00,6
Low,18:56:00,6
Low,5:25:00,6
Low,23:58:00,6
Low,21:35:00,5
Low,11:24:00,5
Low,11:12:00,5
Low,6:00:00,5
Low,11:28:00,5
Low,3:56:00,5
Low,19:28:00,5
Low,20:51:00,5
Low,8:42:00,5
Low,21:34:00,5
Low,23:01:00,5
Low,4:09:00,5
Low,5:37:00,5
Low,7:51:00,5
Low,13:36:00,5
Low,4:53:00,5
Low,2:43:00,5
Low,12:34:00,5
Low,15:30:00,5
Low,19:13:00,5
Low,2:06:00,5
Low,5:18:00,5
Low,6:36:00,5
Low,20:30:00,5
Low,9:53:00,5
Low,7:17:00,5
Low,8:37:00,5
Low,4:49:00,5
Low,6:16:00,5
Low,10:43:00,5
Low,20:58:00,5
Low,21:43:00,5
Low,3:05:00,5
Low,14:00:00,5
Low,11:20:00,5
Low,12:53:00,5
Low,22:18:00,5
Low,18:16:00,5
Low,3:50:00,5
Low,17:21:00,5
Low,20:19:00,5
Low,14:43:00,5
Low,5:06:00,5
Low,1:18:00,5
Low,20:42:00,5
Low,1:05:00,5
Low,2:50:00,5
Low,3:37:00,5
Low,22:50:00,5
Low,2:11:00,5
Low,21:36:00,5
Low,11:50:00,5
Low,0:50:00,5
Low,23:05:00,5
Low,2:03:00,5
Low,21:45:00,5
Low,1:15:00,5
Low,16:24:00,5
Low,3:14:00,5
Low,21:02:00,5
Low,12:50:00,5
Low,4:30:00,5
Low,1:54:00,4
Low,9:07:00,4
Low,23:20:00,4
Low,5:31:00,4
Low,7:08:00,4
Low,8:36:00,4
Low,12:51:00,4
Low,4:48:00,4
Low,5:42:00,4
Low,4:59:00,4
Low,7:41:00,4
Low,13:58:00,4
Low,3:13:00,4
Low,0:19:00,4
Low,14:11:00,4
Low,6:51:00,4
Low,2:22:00,4
Low,22:29:00,4
Low,22:52:00,4
Low,20:48:00,4
Low,2:20:00,4
Low,5:56:00,4
Low,5:17:00,4
Low,19:11:00,4
Low,2:47:00,4
Low,19:24:00,4
Low,20:54:00,4
Low,22:59:00,4
Low,16:10:00,4
Low,0:20:00,4
Low,6:46:00,4
Low,4:08:00,4
Low,5:11:00,4
Low,8:55:00,4
Low,14:49:00,4
Low,1:55:00,4
Low,9:16:00,4
Low,7:09:00,4
Low,15:33:00,4
Low,12:31:00,4
Low,14:30:00,4
Low,5:10:00,4
Low,23:47:00,4
Low,2:35:00,4
Low,7:25:00,4
Low,3:23:00,4
Low,9:04:00,4
Low,7:44:00,4
Low,21:50:00,4
Low,23:41:00,4
Low,20:34:00,4
Low,1:26:00,4
Low,21:15:00,4
Low,2:37:00,4
Low,7:14:00,4
Low,7:57:00,4
Low,19:15:00,4
Low,19:49:00,4
Low,6:57:00,4
Low,13:37:00,4
Low,14:36:00,4
Low,8:24:00,4
Low,15:50:00,4
Low,4:35:00,4
Low,23:51:00,4
Low,23:53:00,4
Low,14:52:00,4
Low,22:33:00,4
Low,4:11:00,4
Low,21:04:00,4
Low,16:15:00,4
Low,19:17:00,4
Low,21:21:00,4
Low,10:50:00,4
Low,12:20:00,4
Low,5:50:00,4
Low,5:09:00,4
Low,4:25:00,4
Low,21:07:00,4
Low,21:49:00,4
Low,22:32:00,4
Low,7:19:00,4
Low,9:24:00,4
Low,8:03:00,4
Low,2:28:00,4
Low,7:42:00,4
Low,9:42:00,4
Low,11:47:00,4
Low,10:24:00,4
Low,20:00:00,4
Low,0:12:00,4
Low,23:55:00,4
Low,7:11:00,4
Low,18:09:00,4
Low,10:06:00,4
Low,12:58:00,4
Low,4:18:00,4
Low,10:49:00,4
Low,21:26:00,4
Low,0:46:00,4
Low,8:35:00,4
Low,15:53:00,4
Low,13:17:00,4
Low,4:52:00,4
Low,20:21:00,4
Low,13:42:00,4
Low,9:02:00,4
Low,23:13:00,4
Low,17:23:00,4
Low,14:27:00,4
Low,18:12:00,4
Low,6:50:00,4
Low,12:47:00,3
Low,14:56:00,3
Low,9:58:00,3
Low,14:12:00,3
Low,0:05:00,3
Low,13:34:00,3
Low,14:17:00,3
Low,1:30:00,3
Low,15:46:00,3
Low,13:54:00,3
Low,16:07:00,3
Low,6:54:00,3
Low,6:11:00,3
Low,13:55:00,3
Low,0:53:00,3
Low,3:59:00,3
Low,17:33:00,3
Low,13:29:00,3
Low,11:16:00,3
Low,9:03:00,3
Low,8:19:00,3
Low,5:22:00,3
Low,4:39:00,3
Low,23:30:00,3
Low,20:08:00,3
Low,23:36:00,3
Low,21:29:00,3
Low,11:54:00,3
Low,11:13:00,3
Low,10:33:00,3
Low,8:34:00,3
Low,4:36:00,3
Low,16:35:00,3
Low,4:01:00,3
Low,7:16:00,3
Low,11:51:00,3
Low,17:01:00,3
Low,7:01:00,3
Low,12:44:00,3
Low,18:17:00,3
Low,17:37:00,3
Low,18:27:00,3
Low,4:28:00,3
Low,13:45:00,3
Low,21:01:00,3
Low,20:17:00,3
Low,19:35:00,3
Low,19:34:00,3
Low,21:47:00,3
Low,0:51:00,3
Low,23:16:00,3
Low,20:18:00,3
Low,10:16:00,3
Low,18:01:00,3
Low,17:22:00,3
Low,15:21:00,3
Low,13:22:00,3
Low,14:45:00,3
Low,1:22:00,3
Low,14:01:00,3
Low,3:02:00,3
Low,4:12:00,3
Low,22:31:00,3
Low,17:48:00,3
Low,6:07:00,3
Low,18:37:00,3
Low,18:32:00,3
Low,0:00:01,3
Low,23:04:00,3
Low,15:16:00,3
Low,16:03:00,3
Low,16:37:00,3
Low,2:27:00,3
Low,20:43:00,3
Low,23:22:00,3
Low,23:17:00,3
Low,15:13:00,3
Low,9:25:00,3
Low,4:21:00,3
Low,14:32:00,3
Low,17:35:00,3
Low,6:23:00,3
Low,3:45:00,3
Low,1:48:00,3
Low,1:06:00,3
Low,0:29:00,3
Low,21:23:00,3
Low,8:21:00,3
Low,15:44:00,3
Low,9:01:00,3
Low,0:09:00,3
Low,11:10:00,3
Low,2:58:00,3
Low,23:26:00,3
Low,2:16:00,3
Low,0:34:00,3
Low,2:41:00,3
Low,4:05:00,3
Low,20:26:00,3
Low,1:27:00,3
Low,5:15:00,3
Low,2:23:00,3
Low,22:14:00,2
Low,22:51:00,2
Low,16:13:00,2
Low,14:14:00,2
Low,8:11:00,2
Low,12:46:00,2
Low,4:46:00,2
Low,17:42:00,2
Low,18:38:00,2
Low,15:05:00,2
Low,13:19:00,2
Low,6:43:00,2
Low,14:13:00,2
Low,0:33:00,2
Low,10:37:00,2
Low,4:19:00,2
Low,10:45:00,2
Low,5:12:00,2
Low,19:09:00,2
Low,16:53:00,2
Low,17:44:00,2
Low,6:56:00,2
Low,6:14:00,2
Low,3:21:00,2
Low,22:37:00,2
Low,5:19:00,2
Low,6:04:00,2
Low,10:23:00,2
Low,3:08:00,2
Low,4:37:00,2
Low,3:53:00,2
Low,22:02:00,2
Low,9:23:00,2
Low,19:44:00,2
Low,16:58:00,2
Low,23:31:00,2
Low,13:57:00,2
Low,8:04:00,2
Low,21:28:00,2
Low,22:09:00,2
Low,2:34:00,2
Low,0:37:00,2
Low,13:26:00,2
Low,8:08:00,2
Low,5:20:00,2
Low,21:17:00,2
Low,0:08:00,2
Low,12:37:00,2
Low,21:14:00,2
Low,19:53:00,2
Low,17:53:00,2
Low,16:16:00,2
Low,20:33:00,2
Low,5:57:00,2
Low,13:56:00,2
Low,17:17:00,2
Low,9:09:00,2
Low,12:23:00,2
Low,5:32:00,2
Low,1:52:00,2
Low,16:09:00,2
Low,8:09:00,2
Low,12:02:00,2
Low,7:22:00,2
Low,4:50:00,2
Low,6:08:00,2
Low,13:24:00,2
Low,14:47:00,2
Low,1:08:00,2
Low,15:29:00,2
Low,4:47:00,2
Low,8:10:00,2
Low,10:20:00,2
Low,22:12:00,2
Low,13:20:00,2
Low,20:36:00,2
Low,4:34:00,2
Low,9:12:00,2
Low,16:08:00,2
Low,14:09:00,2
Low,1:28:00,2
Low,23:52:00,2
Low,12:26:00,2
Low,2:01:00,2
Low,11:34:00,2
Low,12:17:00,2
Low,10:42:00,2
Low,17:29:00,2
Low,20:07:00,2
Low,13:18:00,2
Low,20:52:00,2
Low,14:02:00,2
Low,6:21:00,2
Low,17:04:00,2
Low,18:34:00,2
Low,10:08:00,2
Low,2:44:00,2
Low,8:33:00,2
Low,7:48:00,2
Low,23:21:00,2
Low,21:19:00,2
Low,19:58:00,2
Low,15:02:00,2
Low,19:18:00,2
Low,16:14:00,2
Low,15:32:00,2
Low,23:11:00,2
Low,1:13:00,2
Low,4:38:00,2
Low,0:42:00,2
Low,8:23:00,2
Low,13:14:00,2
Low,15:23:00,2
Low,18:24:00,2
Low,4:54:00,2
Low,3:07:00,2
Low,23:54:00,2
Low,22:34:00,2
Low,23:14:00,2
Low,11:23:00,2
Low,1:29:00,2
Low,6:49:00,2
Low,0:43:00,2
Low,13:06:00,2
Low,3:38:00,2
Low,5:47:00,2
Low,6:31:00,2
Low,9:21:00,2
Low,15:42:00,2
Low,14:19:00,2
Low,0:44:00,2
Low,10:03:00,2
Low,15:14:00,2
Low,20:57:00,2
Low,19:29:00,2
Low,0:17:00,2
Low,18:48:00,2
Low,20:12:00,2
Low,13:51:00,2
Low,5:43:00,2
Low,13:46:00,2
Low,20:22:00,2
Low,13:05:00,2
Low,2:12:00,2
Low,21:06:00,2
Low,18:31:00,2
Low,7:38:00,2
Low,9:36:00,2
Low,18:06:00,2
Low,10:14:00,2
Low,11:29:00,2
Low,12:08:00,2
Low,4:22:00,2
Low,12:48:00,2
Low,13:28:00,2
Low,8:58:00,2
Low,15:24:00,2
Low,16:04:00,2
Low,15:03:00,2
Low,13:27:00,2
Low,11:53:00,2
Low,11:07:00,2
Low,6:55:00,2
Low,0:24:00,2
Low,21:27:00,2
Low,18:47:00,2
Low,9:15:00,2
Low,11:30:00,2
Low,19:45:00,2
Low,7:56:00,1
Low,1:03:00,1
Low,6:47:00,1
Low,18:59:00,1
Low,16:33:00,1
Low,20:24:00,1
Low,16:02:00,1
Low,17:32:00,1
Low,4:30:59,1
Low,13:53:00,1
Low,13:11:00,1
Low,0:58:00,1
Low,14:20:00,1
Low,7:26:00,1
Low,6:41:00,1
Low,1:38:00,1
Low,6:19:00,1
Low,3:58:00,1
Low,2:48:00,1
Low,11:57:00,1
Low,11:18:00,1
Low,10:38:00,1
Low,15:18:00,1
Low,9:19:00,1
Low,16:11:00,1
Low,14:34:00,1
Low,23:06:00,1
Low,22:21:00,1
Low,2:57:00,1
Low,20:01:00,1
Low,19:16:00,1
Low,18:29:00,1
Low,17:27:00,1
Low,16:57:00,1
Low,11:37:00,1
Low,15:54:00,1
Low,8:22:00,1
Low,15:27:00,1
Low,17:13:00,1
Low,10:39:00,1
Low,9:52:00,1
Low,8:17:00,1
Low,7:31:00,1
Low,0:49:00,1
Low,3:06:00,1
Low,5:23:00,1
Low,6:12:00,1
Low,22:48:00,1
Low,21:39:00,1
Low,5:46:00,1
Low,3:54:00,1
Low,0:26:00,1
Low,5:52:00,1
Low,4:31:00,1
Low,0:28:00,1
Low,3:11:00,1
Low,20:29:00,1
Low,2:33:00,1
Low,8:51:00,1
Low,23:42:00,1
Low,23:43:00,1
Low,7:29:00,1
Low,8:47:00,1
Low,9:26:00,1
Low,22:24:00,1
Low,1:12:00,1
Low,22:23:00,1
Low,21:32:00,1
Low,19:37:00,1
Low,18:13:00,1
Low,16:46:00,1
Low,15:22:00,1
Low,1:56:00,1
Low,10:27:00,1
Low,11:09:00,1
Low,15:01:00,1
Low,15:52:00,1
Low,16:41:00,1
Low,2:02:00,1
Low,2:42:00,1
Low,5:24:00,1
Low,4:44:00,1
Low,0:32:00,1
Low,8:06:00,1
Low,19:50:00,1
Low,16:27:00,1
Low,15:08:00,1
Low,13:07:00,1
Low,12:27:00,1
Low,19:41:00,1
Low,17:31:00,1
Low,3:48:00,1
Low,22:20:00,1
Low,1:49:00,1
Low,18:28:00,1
Low,12:03:00,1
Low,14:04:00,1
Low,14:48:00,1
Low,17:49:00,1
Low,18:36:00,1
Low,20:09:00,1
Low,21:42:00,1
Low,5:07:00,1
Low,2:14:00,1
Low,0:47:00,1
Low,5:29:00,1
Low,11:38:00,1
Low,12:01:00,1
Low,23:33:00,1
Low,22:53:00,1
Low,17:51:00,1
Low,18:14:00,1
Low,8:28:00,1
Low,9:48:00,1
Low,9:08:00,1
Low,6:58:00,1
Low,17:14:00,1
Low,16:12:00,1
Low,12:21:00,1
Low,2:53:00,1
Low,14:29:00,1
Low,15:58:00,1
Low,13:44:00,1
Low,19:47:00,1
Low,13:01:00,1
Low,12:19:00,1
Low,10:53:00,1
Low,6:34:00,1
Low,5:02:00,1
Low,22:28:00,1
Low,1:36:00,1
Low,0:13:00,1
Low,23:50:00,1
Low,17:43:00,1
Low,16:06:00,1
Low,10:51:00,1
Low,13:38:00,1
Low,8:18:00,1
Healthy,21:30:00,27
Healthy,19:00:00,26
Healthy,15:40:00,26
Healthy,17:40:00,26
Healthy,14:35:00,25
Healthy,18:55:00,24
Healthy,19:10:00,23
Healthy,0:00:00,22
Healthy,2:00:00,22
Healthy,7:35:00,22
Healthy,19:40:00,22
Healthy,2:40:00,22
Healthy,13:10:00,22
Healthy,16:50:00,21
Healthy,7:40:00,21
Healthy,4:45:00,21
Healthy,0:35:00,21
Healthy,16:05:00,20
Healthy,15:00:00,20
Healthy,3:55:00,20
Healthy,0:01:00,19
Healthy,23:40:00,19
Healthy,9:00:00,19
Healthy,4:10:00,19
Healthy,18:25:00,18
Healthy,22:30:00,18
Healthy,3:35:00,18
Healthy,17:05:00,18
Healthy,11:45:00,18
Healthy,1:45:00,18
Healthy,14:40:00,18
Healthy,23:15:00,18
Healthy,2:30:00,18
Healthy,15:20:00,17
Healthy,2:18:00,17
Healthy,14:05:00,17
Healthy,6:25:00,17
Healthy,7:00:00,17
Healthy,1:10:00,17
Healthy,15:55:00,17
Healthy,1:25:00,17
Healthy,12:20:00,16
Healthy,23:17:00,16
Healthy,8:45:00,16
Healthy,0:10:00,16
Healthy,2:55:00,16
Healthy,6:05:00,16
Healthy,3:20:00,16
Healthy,12:54:00,16
Healthy,2:10:00,16
Healthy,19:55:00,16
Healthy,18:11:00,15
Healthy,11:40:00,15
Healthy,1:05:00,15
Healthy,11:35:00,15
Healthy,4:20:00,15
Healthy,10:47:00,15
Healthy,22:00:00,15
